id_lectura,id_medidor,fecha_lectura,lectura_acumulada_m3,consumo_m3,tipo_anomalia_real,tipo_anomalia_detectada
LC-0002775,MD-00232,2025-03-01,4639.51,13.41,Normal,Normal
LC-0002776,MD-00232,2025-04-01,4650.33,10.82,Normal,Normal
LC-0002777,MD-00232,2025-05-01,4661.76,11.43,Normal,Normal
LC-0002778,MD-00232,2025-06-01,4677.1,15.33,Normal,Normal
LC-0002779,MD-00232,2025-07-01,4688.98,11.88,Normal,Normal
LC-0002780,MD-00232,2025-08-01,4702.23,13.25,Normal,Normal
LC-0002781,MD-00232,2025-09-01,4714.86,12.64,Normal,Normal
LC-0002782,MD-00232,2025-10-01,4727.88,13.02,Normal,Normal
LC-0002783,MD-00232,2025-11-01,4740.59,12.7,Normal,Normal
LC-0002784,MD-00232,2025-12-01,4754.41,13.82,Normal,Normal
LC-0002785,MD-00233,2025-01-01,4550.32,15.71,Normal,Normal
LC-0002786,MD-00233,2025-02-01,4566.32,15.99,Normal,Normal
LC-0002787,MD-00233,2025-03-01,4581.35,15.03,Normal,Normal
LC-0002788,MD-00233,2025-04-01,4625.55,44.2,Falla Metrologica,Normal
LC-0002789,MD-00233,2025-05-01,4626.34,0.79,Falla Metrologica,Falla Metrologica
LC-0002790,MD-00233,2025-06-01,4627.92,1.58,Falla Metrologica,Normal
LC-0002791,MD-00233,2025-07-01,4672.12,44.2,Falla Metrologica,Falla Metrologica
LC-0002792,MD-00233,2025-08-01,4672.91,0.79,Falla Metrologica,Falla Metrologica
LC-0002793,MD-00233,2025-09-01,4674.48,1.58,Falla Metrologica,Normal
LC-0002794,MD-00233,2025-10-01,4718.69,44.2,Falla Metrologica,Falla Metrologica
LC-0002795,MD-00233,2025-11-01,4773.94,55.25,Falla Metrologica,Consumo Elevado
LC-0002796,MD-00233,2025-12-01,4775.51,1.58,Falla Metrologica,Falla Metrologica
LC-0002797,MD-00234,2025-01-01,1008.1,16.74,Normal,Normal
LC-0002798,MD-00234,2025-02-01,1024.16,16.06,Normal,Normal
LC-0002799,MD-00234,2025-03-01,1038.42,14.26,Normal,Normal
LC-0002800,MD-00234,2025-04-01,1052.05,13.63,Normal,Normal
LC-0002801,MD-00234,2025-05-01,1068.67,16.62,Normal,Normal
LC-0002802,MD-00234,2025-06-01,1086.84,18.17,Normal,Normal
LC-0002803,MD-00234,2025-07-01,1103.24,16.4,Normal,Normal
LC-0002804,MD-00234,2025-08-01,1120.03,16.79,Normal,Normal
LC-0002805,MD-00234,2025-09-01,1134.87,14.84,Normal,Normal
LC-0002806,MD-00234,2025-10-01,1152.16,17.29,Normal,Normal
LC-0002807,MD-00234,2025-11-01,1169.44,17.28,Normal,Normal
LC-0002808,MD-00234,2025-12-01,1184.54,15.1,Normal,Normal
LC-0002809,MD-00235,2025-01-01,3044.94,12.48,Normal,Normal
LC-0002810,MD-00235,2025-02-01,3059.19,14.25,Normal,Normal
LC-0002811,MD-00235,2025-03-01,3072.74,13.55,Normal,Normal
LC-0002812,MD-00235,2025-04-01,3084.33,11.59,Normal,Normal
LC-0002813,MD-00235,2025-05-01,3097.02,12.69,Normal,Normal
LC-0002814,MD-00235,2025-06-01,3110.52,13.5,Normal,Normal
LC-0002815,MD-00235,2025-07-01,3124.05,13.53,Normal,Normal
LC-0002816,MD-00235,2025-08-01,3137.85,13.8,Normal,Normal
LC-0002817,MD-00235,2025-09-01,3150.12,12.27,Normal,Normal
LC-0002818,MD-00235,2025-10-01,3163.67,13.55,Normal,Normal
LC-0002819,MD-00235,2025-11-01,3178.41,14.74,Normal,Normal
LC-0002820,MD-00235,2025-12-01,3188.94,10.53,Normal,Normal
LC-0002821,MD-00236,2025-01-01,4942.28,34.99,Normal,Normal
LC-0002822,MD-00236,2025-02-01,4980.34,38.07,Normal,Normal
LC-0002823,MD-00236,2025-03-01,5013.61,33.27,Normal,Normal
LC-0002824,MD-00236,2025-04-01,5053.36,39.75,Normal,Normal
LC-0002825,MD-00236,2025-05-01,5090.19,36.83,Normal,Normal
LC-0002826,MD-00236,2025-06-01,5126.03,35.84,Normal,Normal
LC-0002827,MD-00236,2025-07-01,5159.45,33.42,Normal,Normal
LC-0002828,MD-00236,2025-08-01,5189.16,29.71,Normal,Normal
LC-0002829,MD-00236,2025-09-01,5223.13,33.97,Normal,Normal
LC-0002830,MD-00236,2025-10-01,5263.48,40.35,Normal,Normal
LC-0002831,MD-00236,2025-11-01,5299.34,35.86,Normal,Normal
LC-0002832,MD-00236,2025-12-01,5335.89,36.55,Normal,Normal
LC-0002833,MD-00237,2025-01-01,3072.72,17.51,Normal,Normal
LC-0002834,MD-00237,2025-02-01,3091.88,19.16,Normal,Normal
LC-0002835,MD-00237,2025-03-01,3108.88,16.99,Normal,Normal
LC-0002836,MD-00237,2025-04-01,3123.71,14.83,Normal,Normal
LC-0002837,MD-00237,2025-05-01,3144.05,20.34,Normal,Normal
LC-0002838,MD-00237,2025-06-01,3161.75,17.71,Normal,Normal
LC-0002839,MD-00237,2025-07-01,3179.73,17.98,Normal,Normal
LC-0002840,MD-00237,2025-08-01,3196.56,16.83,Normal,Normal
LC-0002841,MD-00237,2025-09-01,3213.79,17.23,Normal,Normal
LC-0002842,MD-00237,2025-10-01,3230.25,16.45,Normal,Normal
LC-0002843,MD-00237,2025-11-01,3248.39,18.14,Normal,Normal
LC-0002844,MD-00237,2025-12-01,3264.66,16.27,Normal,Normal
LC-0002845,MD-00238,2025-01-01,3523.58,18.51,Normal,Normal
LC-0002846,MD-00238,2025-02-01,3540.95,17.37,Normal,Normal
LC-0002847,MD-00238,2025-03-01,3559.06,18.11,Normal,Normal
LC-0002848,MD-00238,2025-04-01,3576.06,17.0,Normal,Normal
LC-0002849,MD-00238,2025-05-01,3591.36,15.3,Normal,Normal
LC-0002850,MD-00238,2025-06-01,3609.07,17.71,Normal,Normal
LC-0002851,MD-00238,2025-07-01,3627.01,17.94,Normal,Normal
LC-0002852,MD-00238,2025-08-01,3645.33,18.32,Normal,Normal
LC-0002853,MD-00238,2025-09-01,3665.2,19.87,Normal,Normal
LC-0002854,MD-00238,2025-10-01,3682.38,17.17,Normal,Normal
LC-0002855,MD-00238,2025-11-01,3699.96,17.58,Normal,Normal
LC-0002856,MD-00238,2025-12-01,3719.19,19.23,Normal,Normal
LC-0002857,MD-00239,2025-01-01,863.86,16.04,Normal,Normal
LC-0002858,MD-00239,2025-02-01,880.12,16.26,Normal,Normal
LC-0002859,MD-00239,2025-03-01,898.29,18.17,Normal,Normal
LC-0002860,MD-00239,2025-04-01,914.03,15.74,Normal,Normal
LC-0002861,MD-00239,2025-05-01,929.28,15.25,Normal,Normal
LC-0002862,MD-00239,2025-06-01,946.28,17.01,Normal,Normal
LC-0002863,MD-00239,2025-07-01,958.28,12.0,Normal,Normal
LC-0002864,MD-00239,2025-08-01,973.96,15.68,Normal,Normal
LC-0002865,MD-00239,2025-09-01,989.39,15.43,Normal,Normal
LC-0002866,MD-00239,2025-10-01,1005.81,16.42,Normal,Normal
LC-0002867,MD-00239,2025-11-01,1023.5,17.69,Normal,Normal
LC-0002868,MD-00239,2025-12-01,1041.59,18.08,Normal,Normal
LC-0002869,MD-00240,2025-01-01,2955.0,14.23,Normal,Normal
LC-0002870,MD-00240,2025-02-01,2968.09,13.09,Normal,Normal
LC-0002871,MD-00240,2025-03-01,2981.98,13.89,Normal,Normal
LC-0002872,MD-00240,2025-04-01,2995.77,13.79,Normal,Normal
LC-0002873,MD-00240,2025-05-01,3009.48,13.71,Normal,Normal
LC-0002874,MD-00240,2025-06-01,3023.83,14.35,Normal,Normal
LC-0002875,MD-00240,2025-07-01,3038.17,14.34,Normal,Normal
LC-0002876,MD-00240,2025-08-01,3051.21,13.04,Normal,Normal
LC-0002877,MD-00240,2025-09-01,3065.07,13.85,Normal,Normal
LC-0002878,MD-00240,2025-10-01,3077.84,12.77,Normal,Normal
LC-0002879,MD-00240,2025-11-01,3090.04,12.2,Normal,Normal
LC-0002880,MD-00240,2025-12-01,3102.94,12.89,Normal,Normal
LC-0002881,MD-00241,2025-01-01,1216.35,12.07,Normal,Normal
LC-0002882,MD-00241,2025-02-01,1229.34,12.99,Normal,Normal
LC-0002883,MD-00241,2025-03-01,1242.36,13.01,Normal,Normal
LC-0002884,MD-00241,2025-04-01,1253.98,11.62,Normal,Normal
LC-0002885,MD-00241,2025-05-01,1266.14,12.16,Normal,Normal
LC-0002886,MD-00241,2025-06-01,1278.98,12.85,Normal,Normal
LC-0002887,MD-00241,2025-07-01,1291.96,12.98,Normal,Normal
LC-0002888,MD-00241,2025-08-01,1304.95,12.99,Normal,Normal
LC-0002889,MD-00241,2025-09-01,1315.88,10.93,Normal,Normal
LC-0002890,MD-00241,2025-10-01,1328.91,13.03,Normal,Normal
LC-0002891,MD-00241,2025-11-01,1342.6,13.68,Normal,Normal
LC-0002892,MD-00241,2025-12-01,1355.94,13.34,Normal,Normal
LC-0002893,MD-00242,2025-01-01,2088.27,13.93,Normal,Consumo Elevado
LC-0002894,MD-00242,2025-02-01,2100.16,11.89,Normal,Consumo Elevado
LC-0002895,MD-00242,2025-03-01,2100.16,0.0,Medidor Detenido,Medidor Detenido
LC-0002896,MD-00242,2025-04-01,2100.16,0.0,Medidor Detenido,Medidor Detenido
LC-0002897,MD-00242,2025-05-01,2100.16,0.0,Medidor Detenido,Medidor Detenido
LC-0002898,MD-00242,2025-06-01,2100.16,0.0,Medidor Detenido,Medidor Detenido
LC-0002899,MD-00242,2025-07-01,2100.16,0.0,Medidor Detenido,Medidor Detenido
LC-0002900,MD-00242,2025-08-01,2100.16,0.0,Medidor Detenido,Medidor Detenido
LC-0002901,MD-00242,2025-09-01,2100.16,0.0,Medidor Detenido,Medidor Detenido
LC-0002902,MD-00242,2025-10-01,2100.16,0.0,Medidor Detenido,Medidor Detenido
LC-0002903,MD-00242,2025-11-01,2100.16,0.0,Medidor Detenido,Medidor Detenido
LC-0002904,MD-00242,2025-12-01,2100.16,0.0,Medidor Detenido,Medidor Detenido
LC-0002905,MD-00243,2025-01-01,1860.32,19.99,Normal,Normal
LC-0002906,MD-00243,2025-02-01,1878.33,18.01,Normal,Normal
LC-0002907,MD-00243,2025-03-01,1897.28,18.95,Normal,Normal
LC-0002908,MD-00243,2025-04-01,1917.47,20.19,Normal,Normal
LC-0002909,MD-00243,2025-05-01,1934.88,17.41,Normal,Normal
LC-0002910,MD-00243,2025-06-01,1954.8,19.92,Normal,Normal
LC-0002911,MD-00243,2025-07-01,1974.11,19.31,Normal,Normal
LC-0002912,MD-00243,2025-08-01,1992.42,18.3,Normal,Normal
LC-0002913,MD-00243,2025-09-01,2010.22,17.8,Normal,Normal
LC-0002914,MD-00243,2025-10-01,2025.86,15.65,Normal,Normal
LC-0002915,MD-00243,2025-11-01,2044.55,18.69,Normal,Normal
LC-0002916,MD-00243,2025-12-01,2062.86,18.31,Normal,Normal
LC-0002917,MD-00244,2025-01-01,4212.57,16.83,Normal,Normal
LC-0002918,MD-00244,2025-02-01,4229.36,16.8,Normal,Normal
LC-0002919,MD-00244,2025-03-01,4278.66,49.3,Falla Metrologica,Normal
LC-0002920,MD-00244,2025-04-01,4340.28,61.62,Falla Metrologica,Consumo Elevado
LC-0002921,MD-00244,2025-05-01,4341.16,0.88,Falla Metrologica,Falla Metrologica
LC-0002922,MD-00244,2025-06-01,4342.04,0.88,Falla Metrologica,Normal
LC-0002923,MD-00244,2025-07-01,4403.66,61.62,Falla Metrologica,Falla Metrologica
LC-0002924,MD-00244,2025-08-01,4465.29,61.62,Falla Metrologica,Consumo Elevado
LC-0002925,MD-00244,2025-09-01,4467.05,1.76,Falla Metrologica,Submedicion
LC-0002926,MD-00244,2025-10-01,4468.81,1.76,Falla Metrologica,Submedicion
LC-0002927,MD-00244,2025-11-01,4469.69,0.88,Falla Metrologica,Submedicion
LC-0002928,MD-00244,2025-12-01,4470.57,0.88,Falla Metrologica,Submedicion
LC-0002929,MD-00245,2025-01-01,1489.13,11.52,Normal,Normal
LC-0002930,MD-00245,2025-02-01,1499.1,9.97,Normal,Normal
LC-0002931,MD-00245,2025-03-01,1511.39,12.28,Normal,Normal
LC-0002932,MD-00245,2025-04-01,1523.4,12.02,Normal,Normal
LC-0002933,MD-00245,2025-05-01,1534.68,11.28,Normal,Normal
LC-0002934,MD-00245,2025-06-01,1545.53,10.85,Normal,Normal
LC-0002935,MD-00245,2025-07-01,1556.72,11.19,Normal,Normal
LC-0002936,MD-00245,2025-08-01,1567.16,10.44,Normal,Normal
LC-0002937,MD-00245,2025-09-01,1578.44,11.28,Normal,Normal
LC-0002938,MD-00245,2025-10-01,1587.21,8.77,Normal,Normal
LC-0002939,MD-00245,2025-11-01,1598.65,11.43,Normal,Normal
LC-0002940,MD-00245,2025-12-01,1610.1,11.46,Normal,Normal
LC-0002941,MD-00246,2025-01-01,4500.14,15.81,Normal,Normal
LC-0002942,MD-00246,2025-02-01,4514.84,14.7,Normal,Normal
LC-0002943,MD-00246,2025-03-01,4530.31,15.47,Normal,Normal
LC-0002944,MD-00246,2025-04-01,4549.39,19.08,Normal,Normal
LC-0002945,MD-00246,2025-05-01,4566.86,17.47,Normal,Normal
LC-0002946,MD-00246,2025-06-01,4584.59,17.73,Normal,Normal
LC-0002947,MD-00246,2025-07-01,4602.64,18.06,Normal,Normal
LC-0002948,MD-00246,2025-08-01,4621.57,18.92,Normal,Normal
LC-0002949,MD-00246,2025-09-01,4635.73,14.16,Normal,Normal
LC-0002950,MD-00246,2025-10-01,4650.61,14.88,Normal,Normal
LC-0002951,MD-00246,2025-11-01,4666.05,15.44,Normal,Normal
LC-0002952,MD-00246,2025-12-01,4681.94,15.88,Normal,Normal
LC-0002953,MD-00247,2025-01-01,1108.63,13.35,Normal,Normal
LC-0002954,MD-00247,2025-02-01,1120.87,12.24,Normal,Normal
LC-0002955,MD-00247,2025-03-01,1133.82,12.95,Normal,Normal
LC-0002956,MD-00247,2025-04-01,1146.81,12.99,Normal,Normal
LC-0002957,MD-00247,2025-05-01,1158.66,11.85,Normal,Normal
LC-0002958,MD-00247,2025-06-01,1171.0,12.34,Normal,Normal
LC-0002959,MD-00247,2025-07-01,1184.34,13.33,Normal,Normal
LC-0002960,MD-00247,2025-08-01,1196.71,12.37,Normal,Normal
LC-0002961,MD-00247,2025-09-01,1209.1,12.39,Submedicion,Normal
LC-0002962,MD-00247,2025-10-01,1219.63,10.53,Submedicion,Normal
LC-0002963,MD-00247,2025-11-01,1228.3,8.67,Submedicion,Normal
LC-0002964,MD-00247,2025-12-01,1235.11,6.81,Submedicion,Normal
LC-0002965,MD-00248,2025-01-01,2414.52,15.94,Normal,Normal
LC-0002966,MD-00248,2025-02-01,2431.25,16.74,Normal,Normal
LC-0002967,MD-00248,2025-03-01,2446.08,14.83,Normal,Normal
LC-0002968,MD-00248,2025-04-01,2462.83,16.74,Normal,Normal
LC-0002969,MD-00248,2025-05-01,2479.03,16.21,Normal,Normal
LC-0002970,MD-00248,2025-06-01,2495.87,16.83,Normal,Normal
LC-0002971,MD-00248,2025-07-01,2513.48,17.61,Normal,Normal
LC-0002972,MD-00248,2025-08-01,2530.61,17.13,Normal,Normal
LC-0002973,MD-00248,2025-09-01,2548.9,18.29,Normal,Normal
LC-0002974,MD-00248,2025-10-01,2565.6,16.7,Normal,Normal
LC-0002975,MD-00248,2025-11-01,2583.64,18.05,Normal,Normal
LC-0002976,MD-00248,2025-12-01,2602.39,18.74,Normal,Normal
LC-0002977,MD-00249,2025-01-01,859.98,19.58,Normal,Consumo Elevado
LC-0002978,MD-00249,2025-02-01,877.11,17.13,Normal,Consumo Elevado
LC-0002979,MD-00249,2025-03-01,877.11,0.0,Medidor Detenido,Medidor Detenido
LC-0002980,MD-00249,2025-04-01,877.11,0.0,Medidor Detenido,Medidor Detenido
LC-0002981,MD-00249,2025-05-01,877.11,0.0,Medidor Detenido,Medidor Detenido
LC-0002982,MD-00249,2025-06-01,877.11,0.0,Medidor Detenido,Medidor Detenido
LC-0002983,MD-00249,2025-07-01,877.11,0.0,Medidor Detenido,Medidor Detenido
LC-0002984,MD-00249,2025-08-01,877.11,0.0,Medidor Detenido,Medidor Detenido
LC-0002985,MD-00249,2025-09-01,877.11,0.0,Medidor Detenido,Medidor Detenido
LC-0002986,MD-00249,2025-10-01,877.11,0.0,Medidor Detenido,Medidor Detenido
LC-0002987,MD-00249,2025-11-01,877.11,0.0,Medidor Detenido,Medidor Detenido
LC-0002988,MD-00249,2025-12-01,877.11,0.0,Medidor Detenido,Medidor Detenido
LC-0002989,MD-00250,2025-01-01,1446.27,16.24,Normal,Normal
LC-0002990,MD-00250,2025-02-01,1462.5,16.23,Normal,Normal
LC-0002991,MD-00250,2025-03-01,1478.94,16.44,Normal,Normal
LC-0002992,MD-00250,2025-04-01,1496.13,17.19,Normal,Normal
LC-0002993,MD-00250,2025-05-01,1510.12,14.0,Normal,Normal
LC-0002994,MD-00250,2025-06-01,1524.69,14.57,Normal,Normal
LC-0002995,MD-00250,2025-07-01,1540.78,16.09,Normal,Normal
LC-0002996,MD-00250,2025-08-01,1555.66,14.88,Normal,Normal
LC-0002997,MD-00250,2025-09-01,1575.73,20.07,Normal,Normal
LC-0002998,MD-00250,2025-10-01,1592.17,16.45,Normal,Normal
LC-0002999,MD-00250,2025-11-01,1607.87,15.7,Normal,Normal
LC-0003000,MD-00250,2025-12-01,1623.02,15.15,Normal,Normal
LC-0003001,MD-00251,2025-01-01,4062.49,11.34,Normal,Normal
LC-0003002,MD-00251,2025-02-01,4072.74,10.25,Normal,Normal
LC-0003003,MD-00251,2025-03-01,4083.69,10.95,Normal,Normal
LC-0003004,MD-00251,2025-04-01,4097.05,13.36,Normal,Normal
LC-0003005,MD-00251,2025-05-01,4108.29,11.25,Normal,Normal
LC-0003006,MD-00251,2025-06-01,4120.37,12.07,Normal,Normal
LC-0003007,MD-00251,2025-07-01,4131.12,10.75,Normal,Normal
LC-0003008,MD-00251,2025-08-01,4144.87,13.75,Normal,Normal
LC-0003009,MD-00251,2025-09-01,4156.7,11.84,Normal,Normal
LC-0003010,MD-00251,2025-10-01,4167.83,11.13,Normal,Normal
LC-0003011,MD-00251,2025-11-01,4180.43,12.6,Normal,Normal
LC-0003012,MD-00251,2025-12-01,4194.13,13.7,Normal,Normal
LC-0003013,MD-00252,2025-01-01,1805.67,12.11,Normal,Normal
LC-0003014,MD-00252,2025-02-01,1817.22,11.55,Normal,Normal
LC-0003015,MD-00252,2025-03-01,1830.32,13.1,Normal,Normal
LC-0003016,MD-00252,2025-04-01,1843.64,13.33,Normal,Normal
LC-0003017,MD-00252,2025-05-01,1856.05,12.41,Normal,Normal
LC-0003018,MD-00252,2025-06-01,1867.85,11.8,Normal,Normal
LC-0003019,MD-00252,2025-07-01,1881.52,13.67,Normal,Normal
LC-0003020,MD-00252,2025-08-01,1892.99,11.47,Normal,Normal
LC-0003021,MD-00252,2025-09-01,1907.29,14.3,Normal,Normal
LC-0003022,MD-00252,2025-10-01,1918.91,11.63,Normal,Normal
LC-0003023,MD-00252,2025-11-01,1930.0,11.09,Normal,Normal
LC-0003024,MD-00252,2025-12-01,1941.22,11.21,Normal,Normal
LC-0003025,MD-00253,2025-01-01,1167.76,12.7,Normal,Normal
LC-0003026,MD-00253,2025-02-01,1182.14,14.38,Normal,Normal
LC-0003027,MD-00253,2025-03-01,1196.9,14.76,Normal,Normal
LC-0003028,MD-00253,2025-04-01,1210.28,13.38,Normal,Normal
LC-0003029,MD-00253,2025-05-01,1223.77,13.49,Normal,Normal
LC-0003030,MD-00253,2025-06-01,1239.05,15.28,Normal,Normal
LC-0003031,MD-00253,2025-07-01,1253.92,14.87,Normal,Normal
LC-0003032,MD-00253,2025-08-01,1270.01,16.09,Normal,Normal
LC-0003033,MD-00253,2025-09-01,1286.8,16.78,Normal,Normal
LC-0003034,MD-00253,2025-10-01,1299.77,12.98,Normal,Normal
LC-0003035,MD-00253,2025-11-01,1314.03,14.26,Normal,Normal
LC-0003036,MD-00253,2025-12-01,1328.93,14.9,Normal,Normal
LC-0003037,MD-00254,2025-01-01,2158.08,20.44,Normal,Normal
LC-0003038,MD-00254,2025-02-01,2177.14,19.06,Normal,Normal
LC-0003039,MD-00254,2025-03-01,2194.49,17.35,Normal,Normal
LC-0003040,MD-00254,2025-04-01,2214.63,20.14,Normal,Normal
LC-0003041,MD-00254,2025-05-01,2234.95,20.32,Normal,Normal
LC-0003042,MD-00254,2025-06-01,2250.72,15.77,Normal,Normal
LC-0003043,MD-00254,2025-07-01,2268.92,18.2,Normal,Normal
LC-0003044,MD-00254,2025-08-01,2287.34,18.42,Normal,Normal
LC-0003045,MD-00254,2025-09-01,2307.02,19.68,Normal,Normal
LC-0003046,MD-00254,2025-10-01,2325.27,18.25,Normal,Normal
LC-0003047,MD-00254,2025-11-01,2344.71,19.44,Normal,Normal
LC-0003048,MD-00254,2025-12-01,2363.88,19.17,Normal,Normal
LC-0003049,MD-00255,2025-01-01,2489.53,166.02,Normal,Normal
LC-0003050,MD-00255,2025-02-01,2667.74,178.21,Normal,Normal
LC-0003051,MD-00255,2025-03-01,2831.94,164.2,Normal,Normal
LC-0003052,MD-00255,2025-04-01,2997.77,165.83,Normal,Normal
LC-0003053,MD-00255,2025-05-01,3154.28,156.51,Normal,Normal
LC-0003054,MD-00255,2025-06-01,3318.66,164.39,Normal,Normal
LC-0003055,MD-00255,2025-07-01,3501.32,182.66,Normal,Normal
LC-0003056,MD-00255,2025-08-01,3655.99,154.67,Normal,Normal
LC-0003057,MD-00255,2025-09-01,3845.89,189.91,Normal,Normal
LC-0003058,MD-00255,2025-10-01,4003.37,157.48,Normal,Normal
LC-0003059,MD-00255,2025-11-01,4179.34,175.97,Normal,Normal
LC-0003060,MD-00255,2025-12-01,4359.96,180.63,Normal,Normal
LC-0003061,MD-00256,2025-01-01,3898.84,16.73,Normal,Normal
LC-0003062,MD-00256,2025-02-01,3916.33,17.49,Normal,Normal
LC-0003063,MD-00256,2025-03-01,3935.19,18.86,Normal,Normal
LC-0003064,MD-00256,2025-04-01,3952.53,17.34,Normal,Normal
LC-0003065,MD-00256,2025-05-01,3970.81,18.28,Normal,Normal
LC-0003066,MD-00256,2025-06-01,3987.99,17.19,Normal,Normal
LC-0003067,MD-00256,2025-07-01,4006.28,18.29,Normal,Normal
LC-0003068,MD-00256,2025-08-01,4023.98,17.7,Normal,Normal
LC-0003069,MD-00256,2025-09-01,4040.88,16.9,Normal,Normal
LC-0003070,MD-00256,2025-10-01,4058.69,17.81,Normal,Normal
LC-0003071,MD-00256,2025-11-01,4075.38,16.69,Normal,Normal
LC-0003072,MD-00256,2025-12-01,4090.91,15.53,Normal,Normal
LC-0003073,MD-00257,2025-01-01,2762.11,35.01,Normal,Normal
LC-0003074,MD-00257,2025-02-01,2795.57,33.46,Normal,Normal
LC-0003075,MD-00257,2025-03-01,2825.95,30.37,Normal,Normal
LC-0003076,MD-00257,2025-04-01,2860.7,34.76,Normal,Normal
LC-0003077,MD-00257,2025-05-01,2898.66,37.96,Submedicion,Normal
LC-0003078,MD-00257,2025-06-01,2930.93,32.27,Submedicion,Normal
LC-0003079,MD-00257,2025-07-01,2957.5,26.57,Submedicion,Normal
LC-0003080,MD-00257,2025-08-01,2978.38,20.88,Submedicion,Normal
LC-0003081,MD-00257,2025-09-01,2993.56,15.18,Submedicion,Normal
LC-0003082,MD-00257,2025-10-01,3003.05,9.49,Submedicion,Submedicion
LC-0003083,MD-00257,2025-11-01,3010.65,7.59,Submedicion,Submedicion
LC-0003084,MD-00257,2025-12-01,3018.24,7.59,Submedicion,Submedicion
LC-0003085,MD-00258,2025-01-01,3387.17,15.67,Normal,Normal
LC-0003086,MD-00258,2025-02-01,3405.63,18.46,Normal,Normal
LC-0003087,MD-00258,2025-03-01,3422.71,17.08,Normal,Normal
LC-0003088,MD-00258,2025-04-01,3441.5,18.79,Normal,Normal
LC-0003089,MD-00258,2025-05-01,3460.48,18.98,Normal,Normal
LC-0003090,MD-00258,2025-06-01,3475.75,15.27,Normal,Normal
LC-0003091,MD-00258,2025-07-01,3492.56,16.81,Normal,Normal
LC-0003092,MD-00258,2025-08-01,3508.98,16.42,Normal,Normal
LC-0003093,MD-00258,2025-09-01,3524.05,15.07,Normal,Normal
LC-0003094,MD-00258,2025-10-01,3540.22,16.17,Normal,Normal
LC-0003095,MD-00258,2025-11-01,3561.29,21.07,Normal,Normal
LC-0003096,MD-00258,2025-12-01,3579.77,18.49,Normal,Normal
LC-0003097,MD-00259,2025-01-01,3457.59,13.83,Normal,Normal
LC-0003098,MD-00259,2025-02-01,3476.09,18.51,Normal,Normal
LC-0003099,MD-00259,2025-03-01,3490.75,14.65,Normal,Normal
LC-0003100,MD-00259,2025-04-01,3506.84,16.1,Normal,Normal
LC-0003101,MD-00259,2025-05-01,3521.53,14.69,Normal,Normal
LC-0003102,MD-00259,2025-06-01,3534.54,13.01,Normal,Normal
LC-0003103,MD-00259,2025-07-01,3551.04,16.5,Normal,Normal
LC-0003104,MD-00259,2025-08-01,3567.73,16.69,Normal,Normal
LC-0003105,MD-00259,2025-09-01,3581.53,13.8,Normal,Normal
LC-0003106,MD-00259,2025-10-01,3598.87,17.34,Normal,Normal
LC-0003107,MD-00259,2025-11-01,3614.12,15.25,Normal,Normal
LC-0003108,MD-00259,2025-12-01,3628.67,14.55,Normal,Normal
LC-0003109,MD-00260,2025-01-01,1698.84,15.17,Normal,Normal
LC-0003110,MD-00260,2025-02-01,1715.23,16.39,Normal,Normal
LC-0003111,MD-00260,2025-03-01,1732.16,16.93,Normal,Normal
LC-0003112,MD-00260,2025-04-01,1749.96,17.8,Normal,Normal
LC-0003113,MD-00260,2025-05-01,1766.25,16.3,Normal,Normal
LC-0003114,MD-00260,2025-06-01,1784.36,18.11,Normal,Normal
LC-0003115,MD-00260,2025-07-01,1799.68,15.32,Normal,Normal
LC-0003116,MD-00260,2025-08-01,1816.63,16.95,Normal,Normal
LC-0003117,MD-00260,2025-09-01,1833.36,16.73,Normal,Normal
LC-0003118,MD-00260,2025-10-01,1848.17,14.81,Normal,Normal
LC-0003119,MD-00260,2025-11-01,1864.97,16.79,Normal,Normal
LC-0003120,MD-00260,2025-12-01,1881.04,16.07,Normal,Normal
LC-0003121,MD-00261,2025-01-01,4021.61,14.59,Normal,Normal
LC-0003122,MD-00261,2025-02-01,4035.65,14.04,Normal,Normal
LC-0003123,MD-00261,2025-03-01,4050.71,15.05,Normal,Normal
LC-0003124,MD-00261,2025-04-01,4066.72,16.01,Normal,Normal
LC-0003125,MD-00261,2025-05-01,4082.77,16.06,Normal,Normal
LC-0003126,MD-00261,2025-06-01,4099.0,16.22,Normal,Normal
LC-0003127,MD-00261,2025-07-01,4113.31,14.31,Normal,Normal
LC-0003128,MD-00261,2025-08-01,4127.72,14.41,Normal,Normal
LC-0003129,MD-00261,2025-09-01,4140.94,13.21,Normal,Normal
LC-0003130,MD-00261,2025-10-01,4155.24,14.3,Normal,Normal
LC-0003131,MD-00261,2025-11-01,4169.58,14.35,Normal,Normal
LC-0003132,MD-00261,2025-12-01,4183.56,13.98,Normal,Normal
LC-0003133,MD-00262,2025-01-01,596.33,19.16,Normal,Normal
LC-0003134,MD-00262,2025-02-01,615.29,18.97,Normal,Normal
LC-0003135,MD-00262,2025-03-01,633.64,18.35,Submedicion,Normal
LC-0003136,MD-00262,2025-04-01,649.24,15.6,Submedicion,Normal
LC-0003137,MD-00262,2025-05-01,662.08,12.84,Submedicion,Normal
LC-0003138,MD-00262,2025-06-01,672.18,10.09,Submedicion,Normal
LC-0003139,MD-00262,2025-07-01,679.52,7.34,Submedicion,Normal
LC-0003140,MD-00262,2025-08-01,684.1,4.59,Submedicion,Submedicion
